id,airport_ref,airport_ident,length_ft,width_ft,surface,lighted,closed,le_ident,le_latitude_deg,le_longitude_deg,le_elevation_ft,le_heading_degT,le_displaced_threshold_ft,he_ident,he_latitude_deg,he_longitude_deg,he_elevation_ft,he_heading_degT,he_displaced_threshold_ft
256715,31589,HKKU,3116,65,ASP,0,0,5,-1.375349998,37.97470093,,53,,23,-1.370229959,37.98149872,,233,
237274,3210,HKLK,6195,62,ASP,0,0,9,4.204349995,34.33969879,1510,92,,27,4.203889847,34.3567009,1510,272,
260379,3211,HKLO,,,UNK,0,0,9,,,1715,,,27,,,1715,,
237270,3211,HKLO,0TS5,64,GRE,0,0,09L,3.121799946,35.604599,,83,,1W3,3.122370005,35.60910034,,263,
237269,3211,HKLO,3281,64,ASP,0,0,09R,3.121390104,35.60419846,,83,,27L,3.122539997,35.61320114,,263,
237266,3212,HKLU,3054,46,GRE,0,0,7,-2.253109932,40.91080093,,73,,25,-2.250760078,40.91880035,,253,
255235,3212,HKLU,3054,46,GRE,0,0,8,-2.253109932,40.91080093,20,74,,26,-2.250760078,40.91880035,20,24S,
237267,3212,HKLU,6561,105,ASP,0,0,15,-2.246340036,40.90999985,20,152,,33,-2.254440069,40.91410065,20,332,
260117,32014,HKMA,3609,,UNK,0,0,5,,,805,,,23,,,805,,
599149,42703,HKMK,3281,,Asphalt partial,0,0,1,,,,,,19,,,,,
260116,31988,HKML,3701,,UNK,0,0,8,,,73,,,26,,,62,,
260115,31988,HKML,4600,,UNK,0,0,17,,,62,,,35,,,62,,
237262,31OR,HKMO,10991,14P,ASP,1,0,3,-4.039519787,39.59170151,190,29,,21,-4.013090134,39.60639954,199,209,
237263,31OR,HKMO,4473,118,ASP,0,0,15,-4.029829979,39.59140015,177,150,,33,-4.040540218,39.59749985,17S,330,
327713,31594,HKMS,3450,,,0,0,9,,,,,,27,,,,,
260118,32141,HKMY,41TT,,UNK,0,0,14,,,2790,,,32,,,2790,,
599163,28485,HKNK,55NV,,ASP,0,0,14,,,,,,32,,,,,
599156,32066,HKNL,3900,,ASP,0,0,3,,,,,,21,,,,,
237273,3214,HKNV,3616,55,BIT,0,0,18,-0.783033013,36.4341011,,185.4,,36,-0.792868972,36.43289948,,5.4,
237271,3215,HKNW,4798,72,ASP,1,0,7,-1.324849963,36.80630112,5546,70,,25,-1.320299983,36.81869888,5479,250,
237272,3215,HKNW,5052,76,ASP,0,0,14,-1.318879962,36.81190109,5517,134,246,32,-1.328549981,36.82189941,5469,314,
237268,3216,HKRE,7998,14P,ASP,1,0,6,-1.283200026,36.85309982,5380,57,,24,-1.271329999,36.8716011,5380,237,
327718,32500,HKSB,2650,,,0,0,12,,,,,,30,,,,,
327719,31596,HKUK,3851,,,0,0,1,,,,,,19,,,,,
237264,3217,HKWJ,9193,104,ASP,0,0,15,1.743739963,40.08459854,770,146.4,,33,1.722730041,40.09859848,770,326.4,
264191,45235,HL2,6000,300,WATER,0,0,178,,,,,,358,,,,,
237453,4576,HL50,5160,100,ASP,0,0,1,28.5795002,19.30130005,,12LS,,19,28.59320068,19.30500031,,193.4,
237454,4576,HL50,2045,105,SAN,0,0,9,28.58979988,19.29750061,,91.8,,27,28.5897007,19.30380058,,271.8,
237456,4579,HL53,3261,80,ASP,0,0,13,32.49750137,13.28590012,,11W,,31,32.49200058,13.29419994,,308,
237457,4580,HL54,5905,140,ASP,0,0,18,31.74729919,13.9545002,,183.3,,36,31.73110008,13.95339966,,3.3,
237459,4582,HL56,11013,98,ASP,1,0,01L,21.67440033,21.82740021,,9.3,,19R,21.7045002,21.83259964,,189.3,
237458,4582,HL56,7491,148,ASP,0,0,01R,21.67569923,21.83009911,,9,,19L,21.69630051,21.83359909,,189,
237460,4583,HL57,5166,131,ASP,0,0,6,24.18009949,14.52190018,,59.8,,24,24.18720055,14.53530025,,239.8,
237461,4583,HL57,11975,230,ASP,0,0,13,24.18829918,14.53009987,,130,,31,24.16710091,14.55760002,,310,
237462,4584,HL58,3360,12W,ASP,0,0,14,30.7689991,20.18849945,,147,,32,30.76119995,20.1942997,,327,
237463,4585,HL59,11838,148,CON,1,0,15,32.01259995,21.18219948,,150,,33,31.9843998,21.20129967,,330,
237466,4586,HL60,4275,90,ASP,0,0,15,32.5304985,20.87170029,,152,,33,32.52009964,20.8784008,,332,170
237473,4590,HL64,3280,100,ASP,0,0,15,31.97960091,20.02440071,,151.7,,33,31.97170067,20.02939987,,331.7,
237477,4592,HL66,11130,148,ASP,0,0,13,27.25029945,14.64350033,,132.2,,31,27.22979927,14.66899967,,312.2,
237480,4594,HL68,11155,148,ASP,1,0,14,32.46500015,23.1072998,,13Q,,32,32.44079971,23.1298008,,322,
237481,4595,HL69,13729,197,CON,0,0,14,29.21269989,15.98750019,,140.7,650,32,29.1833992,16.01490021,,320.7,650
237482,4596,HL70,11811,148,ASP,0,0,14,27.27029991,21.6067009,,0S1,,32,27.2451992,21.62960052,,321,
237483,4597,HL71,4920,98,CON,0,0,13,26.33650017,13.41609955,,11W,,31,26.32830048,13.42800045,,308,
237484,4598,HL72,6515,70,ASP,0,0,11,29.14259911,16.15069962,,113.1,,29,29.13549995,16.16959953,,293.1,
237497,4602,HL77,10500,148,ASP,0,0,10L,32.47650146,11.88099957,,97.1,,293,32.47299957,11.91479969,,277.1,
237496,4602,HL77,10500,148,ASP,0,0,113,32.47399902,11.88059998,,97.1,,28L,32.47040176,11.91479969,,277.1,
237498,4603,HL78,5855,83,SAN,0,0,7,30.7031002,12.47570038,,75.7,,25,30.70709991,12.49370003,,255.7,
237499,4603,HL78,7758,95,ASP,0,0,17,30.71240044,12.48139954,,168,,35,30.69149971,12.48659992,,348,
237502,4604,HL79,12480,100,ASP,0,0,6,25.34799957,16.79369926,,59.2,,24,25.3654995,16.82620049,,239.2,
237503,4605,HL80,6890,100,ASP,1,0,13,30.64940071,18.31279945,,133.1,,31,30.6364994,18.3288002,,313.1,
237504,4606,HL81,7767,100,ASP,1,0,9,29.53100014,12.93159962,,89,,27,29.53129959,12.95600033,,269,
237505,4606,HL81,6963,95,ASP,0,0,18,29.53899956,12.9435997,,178.9,,36,29.51980019,12.94400024,,358.9,
237506,4607,HL82,3215,92,SAN,0,0,8,28.9659996,17.58839989,,81,,26,28.96750069,17.59830093,,1U1,
237507,4607,HL82,6160,92,ASP,0,0,18,28.97039986,17.58819962,,180,,36,28.95350075,17.58810043,,360,
237508,4608,HL83,12790,13Q,ASP,0,0,13,31.71509933,14.89459991,,124.4,,31,31.69519997,14.92860031,,304.4,
237509,4609,HL84,7218,100,ASP,0,0,17,27.98539925,22.35499954,,168,,35,27.9659996,22.35969925,,348,
257443,31600,HLAM,3452,82,ASP,0,0,8,29.4776001,21.11450005,,87,,26,29.47809982,21.12529945,,267,
257444,31600,HLAM,5700,95,ASP,0,0,13,29.48469925,21.11580086,,0R2,,31,29.47430038,21.1291008,,312,
257445,31600,HLAM,3324,79,SAN,0,0,14,29.47820091,21.1201992,,0S1,,32,29.47109985,21.12669945,,321,
248467,31601,HLBD,73WT,155,ASP,0,0,17,28.51350021,19.00119972,,172,,35,28.49309921,19.00440025,,2T2,
237469,3218,HLFL,7051,148,ASP,1,0,16,28.80470085,22.0781002,,165,,34,28.7859993,22.08379936,,345,
237464,3219,HLGD,11807,148,ASP,0,0,13,31.06780052,16.58979988,,134.2,,31,31.04509926,16.61689949,,314.2,
237465,3219,HLGD,11807,148,ASP,0,0,18,31.07509995,16.59490013,,179.6,,36,31.04269981,16.59530067,,359.6,
237471,3220,HLGL,3302,73,ASP,0,0,9,28.63850021,21.43799973,,90,,27,28.63850021,21.44829941,,270,
237472,3220,HLGL,6575,100,ASP,1,0,18,28.63929939,21.43779945,,180,,36,28.62120056,21.43790054,,360,
237494,3221,HLGT,6643,98,ASP,0,0,6,25.14360046,10.13879967,,60.8,15TT,24,25.15250015,10.15620041,,240.8,
237495,3221,HLGT,11811,148,ASP,1,0,17,25.15159988,10.14169979,2296,171.5,,35,25.11940002,10.14700031,1PS9,351.5,
237493,3222,HLKF,12007,100,ASP,1,0,02L,24.16320038,23.30820084,,15,,213,24.19499969,23.31760025,,195,
237492,3222,HLKF,12007,148,ASP,1,0,02R,24.16259956,23.31040001,1355,15,,20L,24.19440079,23.31979942,1367,195,
237486,3223,HLLB,11732,148,ASP,1,0,15L,32.11159897,20.2614994,372,150.5,,2S3,32.08349991,20.28019905,433,330.5,
237485,3223,HLLB,11731,148,ASP,1,0,0U3,32.11019897,20.25869942,372,150.5,,33L,32.08209991,20.27739906,429,330.5,
237449,3224,HLLM,6000,148,ASP,0,1,3,32.89189911,13.2730999,36,30,,21,32.90610123,13.28279972,13,210,
237450,3224,HLLM,11155,148,ASP,1,0,10,32.89577866,13.27036095,30,103,,28,32.88783264,13.30494404,26,1W3,
237474,3225,HLLQ,6214,190,ASP,0,0,3,32.7806015,21.95890045,2267,30,,21,32.79539871,21.96879959,2208,210,
237475,3225,HLLQ,11824,148,ASP,0,0,10,32.79449844,21.9340992,2156,102.8,,28,32.78730011,21.97159958,2157,282.8,
237487,3226,HLLS,5596,98,ASP,0,1,6,26.98089981,14.46030045,1409,61,,24,26.98839951,14.47529984,1416,241,1154
237488,3226,HLLS,11778,148,ASP,1,0,13,27.00449944,14.4513998,1405,133,,31,26.98250008,14.47799969,1427,313,
237476,3228,HLMB,7220,100,ASP,0,0,15,30.3864994,19.57010078,,146.4,,33,30.36980057,19.58279991,,326.4,635
349896,31944,HLMS,11155,148,ASPHALT,0,0,15,32.33800125,15.05083275,35,144,,33,32.31266785,15.07116699,25,324,
237500,3229,HLNF,48VT,110,COP,0,0,12,30.50489998,18.51709938,,119.5,,30,30.49819946,18.53089905,,299.5,
237501,3229,HLNF,6295,98,ASP,0,0,18,30.51189995,18.52729988,,16X,,36,30.4946003,18.52759933,,359,
246310,31602,HLNR,9910,148,ASP,0,0,15,29.22450066,21.58370018,,146,,33,29.20179939,21.60099983,,326,
237470,3230,HLON,5905,98,ASP,0,0,13,29.11540031,15.95870018,880,0R2,,31,29.10479927,15.97249985,885,312,
237455,3231,HLRA,6880,100,ASP,0,0,12,29.47830009,17.92630005,,127.4,,30,29.46680069,17.94350052,,307.4,
249247,31604,HLSA,7220,160,ASP,0,0,16,27.67210007,22.5060997,,0U7,,34,27.65270042,22.51110077,,347,
237451,3232,HLTD,6516,131,ASP,0,0,1,30.1359005,9.712360382,1173,8.4,,19,30.15360069,9.715390205,1154,188.4,1046
237452,3232,HLTD,11811,148,ASP,0,0,6,30.1385994,9.687330246,1110,62.3,,24,30.15360069,9.720470428,1120,242.3,
256712,32467,HLTQ,9895,150,ASP,0,0,2,31.84930038,23.89380074,,20,,20,31.87490082,23.90469933,,200,
256713,32467,HLTQ,9835,150,ASP,0,0,9,31.85460091,23.89039993,480,89,,27,31.8553009,23.92210007,490,269,
256714,32467,HLTQ,9865,150,ASP,0,0,15,31.87360001,23.90360069,520,149,,33,31.85040092,23.91990089,480,329,
249245,31607,HLWA,3815,54,ASP,0,0,17,28.32290077,19.92679977,,0U9,,35,28.31259918,19.92900085,,349,
249246,31607,HLWA,6918,94,ASP,0,0,18,28.33189964,19.92989922,,16X,,36,28.31290054,19.93020058,,359,
237478,3233,HLZA,4505,65,GVL,0,0,5,28.58779907,17.29879951,,48,,23,28.59620094,17.3090992,,21W,
237479,3233,HLZA,7050,95,ASP,0,0,12,28.59449959,17.28420067,,118,,30,28.58530045,17.30349922,,298,
246309,31608,HLZG,5940,100,ASP,0,0,15,29.01300049,20.78089905,,146,,33,28.99939919,20.79129982,,326,
237467,4588,HLZU,5496,98,ASP,0,0,6,30.86490059,20.06649971,,55.7,,24,30.87339973,20.08099937,,235.7,
237468,4588,HLZU,5725,98,ASP,0,0,17,30.88059998,20.07299995,,168.5,,35,30.86520004,20.07670021,,348.5,
237489,3234,HLZW,5906,148,ASP,0,0,6,32.94820023,12.00710011,,59.7,,24,32.95640182,12.0237999,,239.7,
333993,42156,HN-0003,2500,,Grass,0,0,1,,,,,,19,,,,,
338055,338054,HN-0007,4100,,GRS,0,1,NW,,,,,,SE,,,,,
270951,42131,HN-0023,2132,98,GRASS,0,0,N70E,,,,,,N70E,,,,,
321954,321953,HR-0020,2625,1640,Water,0,0,11,,,,,,29,,,,,
236436,3235,HR-0032,3385,100,ASP,0,0,2,44.20560074,15.16129971,,17,,20,44.21450043,15.16499996,,197,
236437,3983,HR-0033,3937,75,ASP,0,0,1,43.03329849,17.42889977,,6,,19,43.04399872,17.43040085,,186,
236430,38WT,HR-0034,9022,98,CON,0,0,13,44.56499863,15.76049995,2254,126.7,,31,44.55020142,15.78820038,2461,306.7,
238615,3236,HRYG,3330,75,ASP,0,0,1,-1.681730032,29.25810051,5032,10,,19,-1.67268002,29.25959969,5081,190,
271119,30801,HRYI,4000,50,'asphalt',0,0,9,,,5800,70,,27,,,5800,,
238617,3237,HRYR,11483,148,ASP,1,0,10,-1.965899944,30.12389946,4881,100,,28,-1.971349955,30.15500069,4877,280,705
271118,32208,HRYU,4000,100,grass,0,0,14,,,6000,140,,32,,,6000,320,
238616,3238,HRZA,4921,148,ASP,0,0,2,-2.46875,28.90600014,5189,17,,20,-2.455729961,28.90990067,5189,197,
315266,43976,HSAK,3500,,,0,0,17,,,,176,,35,,,,356,
260225,30654,HSAT,5905,,UNK,0,0,1,,,1196,,,19,,,1181,,
309425,30980,HSDB,4595,100,graded earth,0,0,18,18.02039909,30.95969963,824,181.2,,36,18.00779915,30.95940018,831,1.2,
238968,3239,HSDN,9843,148,ASP,1,0,17,19.16740036,30.42880058,771,173,,35,19.14039993,30.4314003,773,353,
238967,3240,HSDZ,9020,148,ASP,1,0,17,11.79699993,34.33470154,1582,170,,35,11.7748003,34.33860016,1580,350,
312725,300862,HSFA,8202,147,Asphalt,0,0,1,,,,,,19,,,,,
238969,3241,HSFS,9744,148,ASP,1,0,5,13.60669994,25.31399918,2386,52,,23,13.62339973,25.3355999,2404,232,
238970,3241,HSFS,5010,148,GVL,0,0,18,13.62269974,25.33550072,,17S,,36,13.60900021,25.33460045,,4,
260227,30990,HSGN,5305,,UNK,0,0,4,,,2590,,,22,,,2611,,
260226,30990,HSGN,6194,,UNK,0,0,11,,,2621,,,29,,,2618,,
238963,2PS2,HSKA,8202,148,ASP,1,0,2,15.37539959,36.32379913,1671,22,,20,15.39640045,36.33250046,1667,202,
238972,2PS3,HSLI,8375,175,ASP,0,0,6,11.13269997,29.69070053,1848,62.6,,24,11.14330006,29.71150017,1829,242.6,
300674,300673,HSMN,13186,197,Asphalt,1,0,2,18.42642212,31.836092,,,,20,18.45975494,31.85118103,,,
260228,31978,HSMR,4921,,UNK,0,0,2,,,840,,,20,,,850,,
238971,2PS4,HSNN,9880,148,ASP,1,0,4,12.04319954,24.9470005,2106,41.4,,22,12.06369972,24.96529961,2100,221.4,
238965,2PS5,HSOB,9843,148,ASP,1,0,1,13.13980007,30.23069954,1927,8,,19,13.16650009,30.23480034,1899,188,
238962,3246,HSPN,8202,148,ASP,1,0,16,19.444599,37.231499,135,165,,34,19.4226,37.236698,136,345,
507948,347295,HSSG,9829,148,asphalt,0,0,4,,,2637,,,22,,,2626,,
238964,2PS9,HSSK,9751,148,Asphalt,1,0,18,15.60299969,32.5530014,1265,177,,36,15.57600021,32.55329895,1260,357,
238966,3248,HSSM,6562,125,ASP,0,0,4,9.5525,31.645901,1288,44,,22,9.56544,31.6586,1291,224,
260229,32648,HSSW,6562,,gravel,0,0,6,,,902,,,24,,,965,,
260230,30553,HSWW,8202,148,ASP,0,0,9,,,1507,,,27,,,1533,,
354988,338041,HT-0005,1936,,GVL,0,0,16,,,,,,34,,,,,
239360,3250,HTAR,5377,105,BIT,0,0,9,-3.366319895,36.61825562,4520,93,,27,-3.36699295,36.63325119,4520,273,1745
318564,30767,HTBU,4535,93,Asphalt,1,0,13,-1.326766968,31.81404114,,,,31,-1.334002972,31.82419395,,,
239367,3251,HTDA,9843,14P,ASP,1,0,5,-6.882860184,39.19779968,173,45,,23,-6.86371994,39.21699905,0U1,225,
239368,3251,HTDA,3280,98,ASP,0,0,14,-6.873589993,39.19789886,182,135,,32,-6.880010128,39.20429993,0U9,315,
239363,3252,HTDO,6700,98,ASP,0,0,10,-6.170199871,35.74369812,3670,91,,28,-6.170670033,35.76139832,3684,271,
327662,318875,HTGW,10925,148,ASP,0,0,9,,,,,,27,,,,,
239366,3253,HTIR,5508,98,ASP,0,0,2,-7.67592001,35.75040054,,13,,20,-7.661349773,35.75379944,,193,
260263,32454,HTKA,56WV,,UNK,0,0,16,,,2700,,,34,,,2700,,
351005,31754,HTKI,5906,,GRS,0,0,17,,,,,,35,,,,,
239371,3254,HTKJ,11834,148,ASP,1,0,9,-3.430160046,37.05830002,2932,87,,27,-3.428750038,37.09069824,2902,267,
599169,31801,HTLI,5292,,grass,0,0,3,,,,,,21,,,,,
599170,31801,HTLI,4475,,grass,0,0,10,,,,,,28,,,,,
599168,31801,HTLI,5735,,grass,0,0,16,,,,,,34,,,,,
239372,3255,HTLM,4003,66,BIT,0,0,12,-3.37364006,35.81340027,,119,,30,-3.378969908,35.82310104,,299,
327710,31893,HTMA,5348,,ASP,0,0,15,,,,,,33,,,,,
260264,31881,HTMB,4921,,,0,0,13,,,5600,,,31,,,5600,,
239364,3256,HTMT,7410,98,ASP,0,0,1,-10.34920025,40.18109894,355,4,,19,-10.32890034,40.18249893,355,17S,
239365,3256,HTMT,3815,98,GRE,0,0,8,-10.33689976,40.1772995,355,80,,26,-10.33510017,40.18780136,355,260,
309193,31972,HTMU,4PS9,108,Hard,0,0,18,,,,,,36,,,,,
239361,3257,HTMW,10212,148,ASP,1,0,12,-2.438230038,32.92010117,3730,116,300,30,-2.450740099,32.94520187,3763,296,
239369,3258,HTPE,5003,98,ASP,1,0,2,-5.26364994,39.80879974,74,22,,20,-5.250879765,39.81399918,80,202,
327716,32283,HTSN,7480,,GVL,0,0,13,,,,,,31,,,,,
318204,32392,HTSU,,,,0,0,7,,,,,,25,,,,,
599160,32297,HTSY,6785,,GVL,0,0,11,,,,,,29,,,,,
599148,32426,HTTB,4921,,gravel,0,0,8,,,,,,26,,,,,
599147,32426,HTTB,6234,,ASP,0,0,13,,,,,,31,,,,,
239370,3259,HTTG,4160,102,ASP,1,0,6,-5.095069885,39.06610107,11W,62,,24,-5.089640141,39.07619858,102,242,
239362,3260,HTZA,9915,148,ASP,1,0,18,-6.210979939,39.22380066,54,16S,,36,-6.233069897,39.22600174,51,354,
331151,43981,HU-0001,1OR3,230,GRS,0,0,9,,,,,,27,,,,,
331152,43983,HU-0002,2625,82,CON,0,0,17,46.550872,18.942486,,,,35,46.544499,18.943134,,,
308576,43988,HU-0006,2600,160,Grass,0,0,173,,,,,,34L,,,,,
352149,43991,HU-0009,2625,656,GRS,0,0,1,,,,,,19,,,,,
331143,309452,HU-0017,2461,0U7,GRS,0,0,13,,,,,,31,,,,,
316171,316170,HU-0021,2034,59,grass,0,0,17,,,,,,35,,,,,
326769,316485,HU-0023,2608,148,GRS,0,0,4,,,,,,22,,,,,
532931,317421,HU-0025,580,95,grass,0,0,16,,,,,,34,,,,,
326774,317630,HU-0029,2290,131,GRS,0,0,2,,,,,,20,,,,,
326773,317630,HU-0029,2630,200,GRS,0,0,13,,,,,,31,,,,,
326771,318134,HU-0033,1427,164,GRS,0,0,16,,,,,,34,,,,,
319723,319722,HU-0036,3281,98,GRS,0,0,13,48.31880188,21.5848999,313,0Q9,,31,48.31299973,21.59550095,311,309,
507986,320510,HU-0040,1967,98,Grass,0,0,14,46.372278,19.473734,,,,32,46.368413,19.478819,,,
236444,3261,HU-0074,6740,62,CON,0,0,4,47.34389877,18.4211998,,40.6,,22,47.35789871,18.43889999,,220.6,
352150,30143,HU-0075,2625,31W,GRS,0,0,16,,,,,,34,,,,,
313777,43982,HU-0077,2789,295,grass,0,0,16,,,,,,34,,,,,
239373,3262,HUAJ,3710,65,GRE,0,0,9,3.339380026,31.75959969,,91.7,,27,3.339080095,31.76980019,,271.7,
532958,32234,HUAR,5600,,Unpaved,0,0,18,,,,,,36,,,,,
239374,3263,HUEN,7900,150,ASP,0,0,12,0.051228002,32.43909836,3778,121,,30,0.039806001,32.457901,2UT2,301,
239375,3263,HUEN,12000,150,ASP,1,0,17,0.055597,32.43590164,3780,171,,35,0.022914,32.44110107,3745,351,
318051,302288,HUGG,5055,,Gravel,0,0,5,,,,,,23,,,,,
239378,31TS,HUGU,10314,98,ASP,0,0,17,2.818969965,32.26710129,3510,160,,35,2.792140007,32.2765007,3510,340,
342818,313431,HUKJ,3630,81,dirt,0,0,14,,,3735,,,32,,,3730,,
260265,31776,HUKS,5151,,UNK,0,0,1,,,3146,,,19,,,3146,,
337456,31884,HUMA,5446,100,GVL,0,0,11,-0.55369997,30.59320068,4610,104,280,29,-0.556800008,30.60519981,4600,284,624
318052,31724,HUPA,5774,98,Murram,0,0,7,,,,,,25,,,,,
239376,3265,HUSO,6100,98,ASP,0,0,5,1.722440004,33.61629868,3679,51,,23,1.732939959,33.62929916,3662,231,
239377,3265,HUSO,2525,98,GRE,0,1,9,1.727210045,33.61399841,2TX7,90.5,,27,1.727180004,33.62120056,2TX7,270.5,
255083,17657,HWI,10000,3000,WATER,0,0,N,,,,,,S,,,,,
252641,17659,HYL,10000,500,WATER,0,0,E,,,,,,W,,,,,
252642,17659,HYL,6000,500,WATER,0,0,NW,,,,,,SE,,,,,
252218,17661,I04,10000,300,WATER,0,0,E,,,,,,W,,,,309,
251096,17662,I08,1750,40,TURF-DIRT-F,0,0,2,,,,,,20,,,,,
239812,20124,I19,4500,75,ASPH-F,1,0,7,39.6882019,-83.99909973,914,63,,25,39.69380188,-83.98490143,946,243,
255521,17664,I27,1705,75,TURF-G,0,0,17,42.84949875,-91.38279724,,,,35,42.84489822,-91.38159943,,,
254138,17667,I41,2300,75,TURF-G,0,0,2,,,,,,20,,,,,
251199,17668,I42,2773,50,ASPH-G,1,0,2,38.58119965,-86.46640015,810,,,20,38.58940125,-86.46260071,802,270,
254046,17669,I44,2900,52,ASPH-G,0,0,4,39.7621994,-84.34649658,925,,,22,39.76800156,-84.33950043,925,,
256444,17670,I61,4000,200,TURF-F,1,0,2,39.88389969,-85.16660309,990,,200,20,39.89419937,-85.16169739,990,270,1070
249598,17671,I62,2500,30,ASPH-P,1,0,9,39.86240005,-84.43769836,1040,,,27,39.86270142,-84.42880249,1040,360,
248642,17672,I72,3000,100,TURF-G,0,0,18,40.05339813,-86.16030121,930,,,36,40.04510117,-86.16040039,930,,
255391,17673,I80,3580,100,TURF-G,1,0,9,40.00350189,-85.97090149,,,3U5,27,40.00350189,-85.95809937,,359.4,110
251282,17674,I83,2738,50,ASPH-G,1,1,10,38.602501,-86.145401,821,,,28,38.601398,-86.135902,810,306,22W
530128,17674,I83,3000,75,ASP,1,0,8,,,840,,,26,,,80V,,
246873,17676,I91,2300,100,TURF-F,0,0,9,38.04270172,-87.31999969,395,,300,27,38.042099,-87.31310272,390,211.6,300
255067,17677,I96,2600,60,ASPH-G,1,0,8,,,,,,26,,,,254.4,
249662,17678,I99,2591,60,ASPH-P,0,0,9,40.23260117,-85.64219666,894,91,195,27,40.23239899,-85.63289642,885,271,277
251442,17679,IA00,1900,75,TURF,0,0,5,,,,,150,23,,,,225,
255006,17680,IA01,2600,75,TURF,0,0,14,,,,,,32,,,,,
267609,17683,IA04,45,45,CONC,1,0,H1,,,,,,,,,,320,
251441,17687,IA08,2620,66,TURF,0,0,17,,,,,,35,,,,,
267610,17688,IA09,54,54,CONC,1,0,H1,,,,,,,,,,225,344
267611,17689,IA10,60,60,CONC,0,0,H1,,,,,,,,,,,
249739,17690,IA11,1000,75,TURF,0,0,N,,,,,,S,,,,,
267612,17692,IA13,43,43,CONC,0,0,H1,,,,,,,,,,,
253961,17695,IA16,1800,75,TURF,0,0,6,,,,,100,24,,,,288.6,100
254054,17696,IA17,2000,70,TURF,0,0,13,,,,,,31,,,,,
267614,17698,IA19,55,55,CONC,0,0,H1,,,,,,,,,,,
246864,17701,IA23,2540,160,TURF-P,1,0,16,,,,,,34,,,,339.2,
244990,17702,IA24,4000,60,ASPH-TURF,1,0,NW,41.75889969,-91.73280334,,136.2,,SE,41.75109863,-91.72280121,,316.2,
256086,17705,IA27,2350,175,TURF-G,0,0,18,,,,,,36,,,,,
267615,17707,IA29,40,40,CONC,0,0,H1,,,,,,,,,,,
248164,17708,IA30,1500,66,TURF,0,0,8,,,,,,26,,,,,
249402,17709,IA31,2390,170,TURF-G,0,0,11,,,,,,29,,,,,
256963,17710,IA32,1800,75,TURF-F,0,0,18,,,,,,36,,,,,
267616,17712,IA34,50,50,CONC,0,0,H1,,,,,,,,,,,
253455,17713,IA35,2400,120,TURF,0,0,E,,,,,,W,,,,,
267617,17715,IA37,40,40,CONC,0,0,H1,,,,,,,,,,,
267619,17718,IA40,30,30,CONC,0,0,H1,,,,,,,,,,,
251243,17719,IA41,2350,50,TURF,0,0,NW,,,,,,SE,,,,,
251811,17722,IA44,550,40,TURF,0,0,18,,,,,,36,,,,,
267621,17724,IA46,35,35,CONC,0,0,H1,,,,,,,,,,,
249391,17726,IA48,2100,100,TURF,0,0,N,,,,,,S,,,,,
251706,17731,IA54,2000,100,TURF,0,0,10,,,,,,28,,,,,
267622,17732,IA55,25,25,CONC,0,0,H1,,,,,,,,,,,
250152,17733,IA56,2500,80,TURF,0,0,18,,,,,,36,,,,,
267623,17734,IA57,30,30,CONC,0,0,H1,,,,,,,,,,,
257965,17735,IA58,2400,100,TURF,1,0,N,,,,,,S,,,,2,
252269,17740,IA63,1800,70,TURF,0,0,18,,,,,,36,,,,,
267627,17741,IA64,68,75,CONC,0,0,H1,,,,,,,,,,,
267628,17741,IA64,66,75,CONC,0,0,H2,,,,,,,,,,,
267629,17741,IA64,75,75,CONC,0,0,H3,,,,,,,,,,,
267630,17741,IA64,70,69,CONC,0,0,H4,,,,,,,,,,,
255885,17743,IA66,2215,100,TURF-G,1,0,18,,,,,900,36,,,,31W,
267631,17744,IA67,58,58,CONC,0,0,H1,,,,,,,,,,,
256795,17746,IA69,5000,66,TURF,0,0,18,,,,,,36,,,,,
256854,17747,IA70,2900,100,TURF,0,0,17,,,,,,35,,,,,
267632,17748,IA71,50,50,CONC,0,0,H1,,,,,,,,,,,
267633,17749,IA72,50,50,ASPH,0,0,H1,,,,,,,,,,356.6,
267634,17750,IA73,50,50,CONC-TRTD,0,0,H1,,,,,,,,,,225,
267635,17751,IA74,50,50,CONC,0,0,H1,,,,,,,,,,,
267637,17755,IA78,59,59,CONC,0,0,H1,,,,,,,,,,,
267638,17756,IA79,60,60,CONC,1,0,H1,,,,,,,,,,270,
270918,46309,IA8,2700,120,TURF-F,1,0,11,,,,,,29,,,,,
251849,17757,IA80,2400,120,TURF,1,0,13,,,,,,31,,,,359,
267639,17758,IA81,50,50,ASPH-CONC,0,0,H1,,,,,,,,,,16X,
267640,17759,IA82,40,40,CONC,0,0,H1,,,,,,,,,,,
267641,17759,IA82,60,50,CONC,0,0,H2,,,,,,,,,,,
251165,17760,IA83,2590,80,TURF,1,0,17,,,,,,35,,,,356,
254008,17761,IA84,2320,90,TURF-P,0,0,17,,,,,,35,,,,,
255698,17762,IA85,1200,75,TURF,0,0,11,,,,,,29,,,,,
250392,17763,IA86,2000,60,TURF,0,0,10,,,,,,28,,,,,
267642,17765,IA88,100,100,TURF,0,0,H1,,,,,,,,,,315.7,
267643,17766,IA89,30,30,CONC,0,0,H1,,,,,,,,,,,
267644,17767,IA90,40,40,CONC,1,0,H1,,,,,,,,,,315.7,
267645,17768,IA91,50,50,CONC,0,0,H1,,,,,,,,,,,
267646,17769,IA92,50,50,CONC,0,0,H1,,,,,,,,,,,
